Longitude,Latitude,Field,Dataset,Product,Feature ID,Date / Time,Duration(s),Area Count,Elevation(ft),Swath Width(ft),Y Offset(ft),Speed(mph),Distance(ft),Fuel Consumption Rate (Time)(gal(US)/h),Track(deg),Target Rate (Liquid)(gal(US)/ac),Rate (Volume)(gal(US)/ac),Segment ID,Pass Number,Productivity(ac/h),Date,Rate Quality,Rate (Volume) (Tough 5EC)(floz(US)/ac),Product Amount Used/Needed (Tough 5EC),Rate (Volume) (Laudis Herbicide)(floz(US)/ac),Product Amount Used/Needed (Laudis Herbicide),Rate (Mass) (Ag saver)(oz/ac),Rate (Volume) (Warrant Herbicide)(qt(US)/ac),Product Amount Used/Needed (Warrant Herbicide),Rate (Volume) (Fulltec Oil)(floz(US)/ac),Product Amount Used/Needed (Fulltec Oil),Rate (Volume) (Fulltec Adjuvant)(floz(US)/ac),Product Amount Used/Needed (Fulltec Adjuvant),Rate (Volume) (Water)(gal(US)/ac),Product Amount Used/Needed (Water),Rate (Volume) (Callisto)(floz(US)/ac),Product Amount Used/Needed (Callisto),Rate (Volume) (Ag saver)(floz(US)/ac),Product Amount Used/Needed (Ag saver),Rate (Mass) (AAtrex 4L Herbicide)(lb/ac),Rate (Volume) (Smackdown)(pt(US)/ac),Product Amount Used/Needed (Smackdown),Rate (Volume) (Surpass NXT)(pt(US)/ac),Rate (Mass) (Atrazine 4L)(lb/ac),Rate (Volume) (Gro Centric)(floz(US)/ac),Rate (Volume) (Water (1)~9)(gal(US)/ac),Product Amount Used/Needed,Area (ac)
-93.76341681,42.02233162,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,280,6/11/2025,1.000,On,1100.4,121.25,0.00,9.957,14.62,8.073,88.55,19.99,20.12,0,4,146.50,6/11/2025,Good,8.048,0.0026,3.018,0.00096,18.11,2.012,0.020,4.024,0.0013,2.012,0.00064,19.49,0.793,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76336299,42.02233231,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,281,6/11/2025,1.000,On,1100.5,121.25,0.00,10.03,14.71,8.250,88.72,19.99,19.97,0,4,147.45,6/11/2025,Good,7.987,0.0026,2.995,0.00096,17.97,1.997,0.020,3.994,0.0013,1.997,0.00064,19.34,0.792,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76330940,42.02233313,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,282,6/11/2025,1.000,On,1100.6,121.25,0.00,9.920,14.55,9.185,88.94,19.99,19.99,0,4,145.81,6/11/2025,Good,7.995,0.0025,2.998,0.00095,17.99,1.999,0.020,3.998,0.0013,1.999,0.00063,19.36,0.784,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76325592,42.02233382,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,283,6/11/2025,1.000,On,1100.7,121.25,0.00,9.923,14.56,9.499,88.98,19.99,20.00,0,4,145.87,6/11/2025,Good,8.001,0.0025,3.000,0.00095,18.00,2.000,0.020,4.000,0.0013,2.000,0.00063,19.37,0.785,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76320233,42.02233449,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,284,6/11/2025,1.000,On,1100.9,121.25,0.00,9.957,14.61,9.325,89.56,19.99,20.07,0,4,146.36,6/11/2025,Good,8.027,0.0025,3.010,0.00096,18.06,2.007,0.020,4.014,0.0013,2.007,0.00064,19.44,0.790,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76314873,42.02233481,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,285,6/11/2025,0.999,On,1101.1,121.25,0.00,9.913,14.53,9.415,89.68,19.99,20.00,0,4,145.72,6/11/2025,Good,7.999,0.0025,3.000,0.00095,18.00,2.000,0.020,4.000,0.0013,2.000,0.00063,19.37,0.783,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.040
-93.76309498,42.02233496,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,286,6/11/2025,0.996,On,1101.3,121.25,0.00,9.953,14.54,9.085,89.66,19.99,19.99,0,4,146.29,6/11/2025,Good,7.996,0.0025,2.998,0.00095,17.99,1.999,0.020,3.998,0.0013,1.999,0.00063,19.36,0.784,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.040
-93.76304149,42.02233491,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,287,6/11/2025,1.004,On,1101.5,121.25,0.00,9.932,14.63,9.500,89.89,19.99,19.98,0,4,145.98,6/11/2025,Good,7.993,0.0025,2.997,0.00095,17.98,1.998,0.020,3.997,0.0013,1.998,0.00064,19.35,0.788,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76298757,42.02233421,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,288,6/11/2025,1.001,On,1101.7,121.25,0.00,9.925,14.57,9.478,88.46,19.99,19.95,0,4,145.89,6/11/2025,Good,7.979,0.0025,2.992,0.00095,17.95,1.995,0.020,3.989,0.0013,1.995,0.00063,19.32,0.784,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76293339,42.02233463,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,289,6/11/2025,1.000,On,1101.7,121.25,0.00,10.05,14.73,8.670,87.54,19.99,19.91,0,4,147.60,6/11/2025,Good,7.964,0.0026,2.986,0.00096,17.92,1.991,0.020,3.982,0.0013,1.991,0.00064,19.28,0.791,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76287938,42.02233604,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,290,6/11/2025,0.995,On,1101.7,121.25,0.00,9.985,14.57,8.862,88.26,19.99,20.03,0,4,146.69,6/11/2025,Good,8.012,0.0025,3.004,0.00095,18.03,2.003,0.020,4.006,0.0013,2.003,0.00063,19.40,0.786,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76282509,42.02233743,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,291,6/11/2025,1.004,On,1101.7,121.25,0.00,10.05,14.81,8.652,89.51,19.99,19.95,0,4,147.83,6/11/2025,Good,7.981,0.0026,2.993,0.00096,17.96,1.995,0.021,3.991,0.0013,1.995,0.00064,19.32,0.797,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76277090,42.02233767,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,292,6/11/2025,1.001,On,1101.6,121.25,0.00,10.05,14.74,8.275,90.01,19.99,19.97,0,4,147.55,6/11/2025,Good,7.986,0.0026,2.995,0.00096,17.97,1.997,0.020,3.993,0.0013,1.997,0.00064,19.34,0.793,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76271661,42.02233712,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,293,6/11/2025,1.000,On,1101.5,121.25,0.00,10.04,14.73,7.746,89.25,19.99,19.96,0,4,147.60,6/11/2025,Good,7.984,0.0026,2.994,0.00096,17.96,1.996,0.020,3.992,0.0013,1.996,0.00064,19.33,0.793,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76266545,42.02233697,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,294,6/11/2025,1.000,On,1101.3,121.25,0.00,9.877,14.47,5.365,88.61,19.99,19.88,0,4,145.00,6/11/2025,Good,7.950,0.0025,2.981,0.00094,17.89,1.988,0.020,3.975,0.0013,1.988,0.00063,19.25,0.775,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.040
-93.76264481,42.02233726,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,295,6/11/2025,0.405,On,1101.3,121.25,0.00,9.321,5.535,10.66,88.89,19.99,20.18,0,4,136.96,6/11/2025,Good,8.072,0.00097,3.027,0.00036,18.16,2.018,0.0078,4.036,0.00049,2.018,0.00024,19.54,0.301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.015
-93.76263435,42.02233740,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,296,6/11/2025,0.195,On,1101.3,52.50,-34.37,9.433,2.684,9.002,89.01,19.99,20.53,0,4,59.72,6/11/2025,Good,8.210,0.00021,3.079,7.781e-05,18.47,2.053,0.0017,4.105,0.00010,2.053,5.187e-05,19.88,0.064,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0032
-93.76263196,42.02200875,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,297,6/11/2025,0.200,On,1101.4,43.75,36.86,9.894,2.901,9.589,268.37,19.99,18.43,0,5,52.45,6/11/2025,Good,7.372,0.00017,2.765,6.294e-05,16.59,1.843,0.0013,3.686,8.392e-05,1.843,4.196e-05,17.85,0.052,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0029
-93.76264273,42.02200839,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,298,6/11/2025,0.200,On,1101.4,101.25,8.750,9.921,2.911,9.372,268.73,19.99,19.06,0,5,121.80,6/11/2025,Good,7.625,0.00040,2.859,0.00015,17.16,1.906,0.0032,3.812,0.00020,1.906,0.00010,18.46,0.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0068
-93.76269658,42.02200743,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,299,6/11/2025,1.000,On,1101.8,120.00,-0.625,9.979,14.63,9.089,268.72,19.99,19.43,0,5,145.14,6/11/2025,Good,7.773,0.0024,2.915,0.00092,17.49,1.943,0.020,3.887,0.0012,1.943,0.00061,18.82,0.759,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.040
-93.76270717,42.02200719,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,300,6/11/2025,0.200,On,1101.9,120.00,-0.625,9.974,2.924,9.451,268.93,19.99,19.46,0,5,145.00,6/11/2025,Good,7.783,0.00049,2.919,0.00018,17.51,1.946,0.0039,3.891,0.00024,1.946,0.00012,18.84,0.152,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0081
-93.76276092,42.02200672,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,301,6/11/2025,1.000,On,1102.2,121.25,0.00,9.928,14.56,8.837,269.18,19.99,19.61,0,5,145.89,6/11/2025,Good,7.845,0.0025,2.942,0.00093,17.65,1.961,0.020,3.923,0.0012,1.961,0.00062,19.00,0.770,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76281467,42.02200623,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,302,6/11/2025,0.999,On,1102.6,121.25,0.00,9.943,14.57,8.771,268.94,19.99,19.69,0,5,146.10,6/11/2025,Good,7.876,0.0025,2.953,0.00094,17.72,1.969,0.020,3.938,0.0012,1.969,0.00062,19.07,0.773,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76286870,42.02200573,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,303,6/11/2025,1.000,On,1103.0,121.25,0.00,9.968,14.62,8.068,269.31,19.99,19.78,0,5,146.48,6/11/2025,Good,7.912,0.0025,2.967,0.00094,17.80,1.978,0.020,3.956,0.0013,1.978,0.00063,19.16,0.779,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76287939,42.02200557,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,304,6/11/2025,0.201,On,1103.0,121.25,0.00,10.01,2.937,8.480,269.46,19.99,19.61,0,5,146.44,6/11/2025,Good,7.843,0.00050,2.941,0.00019,17.65,1.961,0.0040,3.921,0.00025,1.961,0.00013,18.99,0.155,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0082
-93.76293286,42.02200521,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,305,6/11/2025,1.000,On,1103.4,120.00,-0.625,9.934,14.58,8.878,269.45,19.99,19.85,0,5,144.58,6/11/2025,Good,7.939,0.0025,2.977,0.00093,17.86,1.985,0.020,3.970,0.0012,1.985,0.00062,19.22,0.772,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.040
-93.76298701,42.02200487,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,306,6/11/2025,0.999,On,1103.7,120.00,-0.625,9.970,14.60,8.359,269.65,19.99,19.87,0,5,144.95,6/11/2025,Good,7.949,0.0025,2.981,0.00094,17.89,1.987,0.020,3.975,0.0012,1.987,0.00062,19.25,0.774,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.040
-93.76300867,42.02200463,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,307,6/11/2025,0.401,On,1103.7,120.00,-0.625,10.04,5.904,7.972,269.95,19.99,19.90,0,5,146.02,6/11/2025,Good,7.958,0.0010,2.984,0.00038,17.91,1.990,0.0081,3.979,0.00051,1.990,0.00025,19.27,0.313,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.016
-93.76306287,42.02200452,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,308,6/11/2025,0.999,On,1103.9,121.25,0.00,10.02,14.67,7.952,269.71,19.99,19.88,0,5,147.19,6/11/2025,Good,7.950,0.0025,2.981,0.00095,17.89,1.988,0.020,3.975,0.0013,1.988,0.00063,19.25,0.786,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76311704,42.02200487,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,309,6/11/2025,1.001,On,1103.9,121.25,0.00,10.02,14.71,8.191,268.55,19.99,19.88,0,5,147.22,6/11/2025,Good,7.950,0.0025,2.981,0.00095,17.89,1.988,0.020,3.975,0.0013,1.988,0.00064,19.25,0.788,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76317189,42.02200399,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,310,6/11/2025,1.000,On,1103.7,121.25,0.00,10.15,14.89,7.058,269.09,19.99,19.94,0,5,149.21,6/11/2025,Good,7.974,0.0026,2.990,0.00097,17.94,1.994,0.021,3.987,0.0013,1.994,0.00065,19.31,0.800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76322699,42.02200306,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,311,6/11/2025,1.000,On,1103.5,121.25,0.00,10.16,14.90,6.450,269.70,19.99,19.92,0,5,149.34,6/11/2025,Good,7.968,0.0026,2.988,0.00097,17.93,1.992,0.021,3.984,0.0013,1.992,0.00065,19.29,0.800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76328192,42.02200292,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,312,6/11/2025,1.000,On,1103.3,121.25,0.00,10.21,14.96,5.794,269.34,19.99,19.92,0,5,149.93,6/11/2025,Good,7.966,0.0026,2.987,0.00097,17.92,1.992,0.021,3.983,0.0013,1.992,0.00065,19.29,0.803,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.042
-93.76331491,42.02200269,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,313,6/11/2025,0.600,On,1103.2,121.25,0.00,10.16,8.957,5.889,269.49,19.99,19.96,0,5,149.58,6/11/2025,Good,7.986,0.0016,2.995,0.00058,17.97,1.996,0.012,3.993,0.00078,1.996,0.00039,19.34,0.482,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.025
-93.76336938,42.02200228,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,314,6/11/2025,1.000,On,1103.0,120.00,-0.625,10.10,14.81,6.235,269.92,19.99,19.99,0,5,146.83,6/11/2025,Good,7.998,0.0025,2.999,0.00096,17.99,1.999,0.020,3.999,0.0013,1.999,0.00064,19.36,0.790,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76342369,42.02200217,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,315,6/11/2025,1.000,On,1103.0,120.00,-0.625,10.10,14.82,6.393,269.49,19.99,20.02,0,5,147.01,6/11/2025,Good,8.007,0.0026,3.003,0.00096,18.02,2.002,0.020,4.004,0.0013,2.002,0.00064,19.39,0.792,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76347781,42.02200210,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,316,6/11/2025,0.999,On,1103.0,120.00,-0.625,10.05,14.72,6.814,269.17,19.99,20.04,0,5,146.17,6/11/2025,Good,8.015,0.0025,3.006,0.00095,18.03,2.004,0.020,4.007,0.0013,2.004,0.00063,19.41,0.787,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76353176,42.02200158,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,317,6/11/2025,1.001,On,1103.0,120.00,-0.625,10.00,14.68,7.085,269.15,19.99,20.00,0,5,145.46,6/11/2025,Good,7.999,0.0025,3.000,0.00095,18.00,2.000,0.020,4.000,0.0013,2.000,0.00063,19.37,0.783,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.040
-93.76358616,42.02200101,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,318,6/11/2025,0.995,On,1102.9,120.00,-0.625,10.04,14.64,6.726,269.45,19.99,20.06,0,5,145.91,6/11/2025,Good,8.024,0.0025,3.009,0.00095,18.05,2.006,0.020,4.012,0.0013,2.006,0.00063,19.43,0.784,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.040
-93.76362978,42.02200067,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,319,6/11/2025,0.800,On,1102.9,120.00,-0.625,10.11,11.85,6.186,269.74,19.99,19.99,0,5,146.94,6/11/2025,Good,7.995,0.0020,2.998,0.00076,17.99,1.999,0.016,3.997,0.0010,1.999,0.00051,19.36,0.632,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.033
-93.76364078,42.02200066,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,320,6/11/2025,0.200,On,1102.9,121.25,0.00,10.09,2.944,6.710,269.63,19.99,19.97,0,5,147.48,6/11/2025,Good,7.988,0.00051,2.996,0.00019,17.97,1.997,0.0041,3.994,0.00026,1.997,0.00013,19.34,0.158,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0082
-93.76369480,42.02200060,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,321,6/11/2025,1.000,On,1102.8,120.00,-0.625,10.03,14.72,7.030,269.21,19.99,19.95,0,5,146.03,6/11/2025,Good,7.980,0.0025,2.993,0.00095,17.96,1.995,0.020,3.990,0.0013,1.995,0.00063,19.32,0.784,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76374890,42.02200013,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,322,6/11/2025,1.005,On,1102.7,120.00,-0.625,10.04,14.77,6.950,269.50,19.99,19.98,0,5,145.79,6/11/2025,Good,7.993,0.0025,2.997,0.00095,17.98,1.998,0.020,3.997,0.0013,1.998,0.00064,19.35,0.788,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76375961,42.02200006,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,323,6/11/2025,0.195,On,1102.7,120.00,-0.625,10.01,2.878,6.921,269.55,19.99,19.91,0,5,146.37,6/11/2025,Good,7.962,0.00049,2.986,0.00018,17.92,1.991,0.0039,3.981,0.00025,1.991,0.00012,19.28,0.153,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0079
-93.76381292,42.02199996,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,324,6/11/2025,1.000,On,1102.7,121.25,0.00,9.950,14.59,7.959,269.28,19.99,20.00,0,5,146.20,6/11/2025,Good,8.000,0.0025,3.000,0.00095,18.00,2.000,0.020,4.000,0.0013,2.000,0.00063,19.37,0.787,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76386612,42.02199990,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,325,6/11/2025,1.000,On,1102.8,121.25,0.00,9.837,14.42,9.062,268.64,19.99,20.04,0,5,144.52,6/11/2025,Good,8.015,0.0025,3.005,0.00094,18.03,2.004,0.020,4.007,0.0013,2.004,0.00063,19.41,0.779,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.040
-93.76391925,42.02199898,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,326,6/11/2025,1.000,On,1102.9,121.25,0.00,9.851,14.44,9.624,269.11,19.99,20.03,0,5,144.69,6/11/2025,Good,8.012,0.0025,3.005,0.00094,18.03,2.003,0.020,4.006,0.0013,2.003,0.00063,19.40,0.780,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.040
-93.76397344,42.02199852,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,327,6/11/2025,0.999,On,1103.1,121.25,0.00,9.930,14.54,8.649,268.86,19.99,20.02,0,5,145.85,6/11/2025,Good,8.008,0.0025,3.003,0.00095,18.02,2.002,0.020,4.004,0.0013,2.002,0.00063,19.39,0.785,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.040
-93.76402631,42.02199798,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,328,6/11/2025,1.005,On,1103.2,121.25,0.00,9.986,14.71,6.792,268.59,19.99,19.97,0,5,146.72,6/11/2025,Good,7.989,0.0026,2.996,0.00096,17.97,1.997,0.020,3.994,0.0013,1.997,0.00064,19.34,0.792,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041
-93.76407302,42.02199709,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,329,6/11/2025,1.001,On,1103.4,121.25,0.00,9.341,13.68,5.222,268.86,19.99,20.03,0,5,136.99,6/11/2025,Good,8.012,0.0024,3.004,0.00089,18.03,2.003,0.019,4.006,0.0012,2.003,0.00060,19.40,0.739,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.038
-93.76411563,42.02199654,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,330,6/11/2025,0.994,On,1103.4,121.25,0.00,8.367,12.19,5.376,268.62,19.99,20.24,0,5,122.87,6/11/2025,Good,8.097,0.0021,3.036,0.00080,18.22,2.024,0.017,4.049,0.0011,2.024,0.00054,19.61,0.665,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.034
-93.76411248,42.02217152,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,331,6/11/2025,0.200,On,1103.5,53.75,33.75,2.783,0.816,12.10,180.42,19.99,24.42,0,6,18.13,6/11/2025,Over Target,9.767,7.686e-05,3.663,2.882e-05,21.98,2.442,0.00061,4.884,3.843e-05,2.442,1.921e-05,23.65,0.024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0010
-93.76411295,42.02214116,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,332,6/11/2025,0.999,On,1103.4,56.25,32.50,5.536,7.779,12.08,180.05,19.99,21.59,0,6,36.20,6/11/2025,Good,8.636,0.00068,3.238,0.00025,19.43,2.159,0.0054,4.318,0.00034,2.159,0.00017,20.91,0.210,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.010
-93.76411321,42.02210425,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,333,6/11/2025,1.001,On,1103.3,56.25,32.50,8.243,12.04,8.310,179.79,19.99,20.91,0,6,55.92,6/11/2025,Good,8.364,0.0010,3.137,0.00038,18.82,2.091,0.0081,4.182,0.00051,2.091,0.00025,20.25,0.315,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.016
-93.76411329,42.02208205,90,TaskName 6/11/2025 (GreenStar 4 Monitor),Laudis/Warrant/AgSaver/Tough,334,6/11/2025,0.599,On,1103.3,56.25,32.50,9.077,7.993,6.790,179.58,19.99,20.63,0,6,62.04,6/11/2025,Good,8.253,0.00067,3.095,0.00025,18.57,2.063,0.0053,4.127,0.00033,2.063,0.00017,19.98,0.206,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.010
