Longitude,Latitude,Field,Dataset,Product,Feature ID,Date / Time,Duration(s),Area Count,Elevation(ft),Swath Width(ft),Y Offset(ft),Speed(mph),Distance(ft),Fuel Consumption Rate (Time)(gal(US)/h),Track(deg),Target Rate (Liquid)(gal(US)/ac),Rate (Volume)(gal(US)/ac),Segment ID,Pass Number,Productivity(ac/h),Date,Rate Quality,Rate (Volume) (Tough 5EC)(floz(US)/ac),Product Amount Used/Needed (Tough 5EC),Rate (Volume) (Laudis Herbicide)(floz(US)/ac),Product Amount Used/Needed (Laudis Herbicide),Rate (Mass) (Ag saver)(oz/ac),Rate (Volume) (Warrant Herbicide)(qt(US)/ac),Product Amount Used/Needed (Warrant Herbicide),Rate (Volume) (Fulltec Oil)(floz(US)/ac),Product Amount Used/Needed (Fulltec Oil),Rate (Volume) (Fulltec Adjuvant)(floz(US)/ac),Product Amount Used/Needed (Fulltec Adjuvant),Rate (Volume) (Water)(gal(US)/ac),Product Amount Used/Needed (Water),Rate (Volume) (Callisto)(floz(US)/ac),Product Amount Used/Needed (Callisto),Rate (Volume) (Ag saver)(floz(US)/ac),Product Amount Used/Needed (Ag saver),Rate (Mass) (AAtrex 4L Herbicide)(lb/ac),Rate (Volume) (Smackdown)(pt(US)/ac),Product Amount Used/Needed (Smackdown),Rate (Volume) (Surpass NXT)(pt(US)/ac),Rate (Mass) (Atrazine 4L)(lb/ac),Rate (Volume) (Gro Centric)(floz(US)/ac),Rate (Volume) (Water (1)~9)(gal(US)/ac),Product Amount Used/Needed,Area (ac)
-93.76979315,42.01984175,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,995,5/7/2025,0.994,On,1120.8,120.00,0.625,7.614,11.10,5.039,359.91,42.29,41.88,0,14,110.72,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.712,0.036,8.376,0.0020,4.188,0.0010,40.00,1.223,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.76979330,42.01987247,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,996,5/7/2025,1.001,On,1120.6,120.00,0.625,7.663,11.25,4.877,0.188,42.29,41.74,0,14,111.42,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.696,0.036,8.348,0.0020,4.174,0.0010,39.86,1.235,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.76979331,42.01990357,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,997,5/7/2025,0.999,On,1120.3,120.00,0.625,7.671,11.24,4.716,0.392,42.29,41.63,0,14,111.58,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.684,0.036,8.327,0.0020,4.163,0.0010,39.76,1.231,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.76979309,42.01993457,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,998,5/7/2025,1.001,On,1120.0,120.00,0.625,7.724,11.33,4.511,0.345,42.29,42.27,0,14,112.30,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.756,0.037,8.454,0.0021,4.227,0.0010,40.37,1.261,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.76979265,42.01996566,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,999,5/7/2025,0.999,On,1119.7,120.00,0.625,7.710,11.29,4.506,0.0079,42.29,42.59,0,14,112.10,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.791,0.037,8.518,0.0021,4.259,0.0010,40.67,1.265,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.76979287,42.01999673,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1000,5/7/2025,1.001,On,1119.4,120.00,0.625,7.712,11.32,4.612,359.96,42.29,42.59,0,14,112.14,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.791,0.037,8.517,0.0021,4.259,0.0010,40.67,1.268,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.76979300,42.02002765,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1001,5/7/2025,0.999,On,1119.1,120.00,0.625,7.697,11.27,4.471,0.110,42.29,42.48,0,14,111.91,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.779,0.037,8.496,0.0021,4.248,0.0010,40.57,1.260,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.76979293,42.02005862,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1002,5/7/2025,1.005,On,1118.8,120.00,0.625,7.692,11.33,4.202,0.078,42.29,41.91,0,14,111.85,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.715,0.037,8.383,0.0020,4.191,0.0010,40.03,1.250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.76979285,42.02008970,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1003,5/7/2025,0.995,On,1118.5,120.00,0.625,7.703,11.24,3.974,359.95,42.29,41.72,0,14,112.06,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.694,0.036,8.344,0.0020,4.172,0.0010,39.84,1.234,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.76979286,42.02012071,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1004,5/7/2025,1.005,On,1118.2,120.00,0.625,7.713,11.37,4.383,359.98,42.29,41.81,0,14,112.21,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.704,0.037,8.363,0.0020,4.181,0.0010,39.93,1.251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.76979276,42.02015155,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1005,5/7/2025,0.995,On,1117.9,120.00,0.625,7.672,11.19,4.782,359.89,42.29,41.99,0,14,111.57,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.724,0.036,8.399,0.0020,4.199,0.0010,40.10,1.237,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.76979283,42.02018220,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1006,5/7/2025,0.995,On,1117.7,120.00,0.625,7.648,11.16,4.587,359.87,42.29,42.17,0,14,111.24,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.744,0.036,8.435,0.0020,4.217,0.0010,40.27,1.238,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.76979302,42.02021225,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1007,5/7/2025,1.001,On,1117.4,120.00,0.625,7.565,11.11,3.866,0.063,42.29,42.09,0,14,110.02,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.735,0.036,8.418,0.0020,4.209,0.0010,40.20,1.230,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.76979292,42.02024181,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1008,5/7/2025,1.005,On,1117.3,120.00,0.625,7.414,10.92,3.816,359.97,42.29,42.03,0,14,107.81,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.728,0.036,8.406,0.0020,4.203,0.00099,40.14,1.208,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.030
-93.76979308,42.02027045,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1009,5/7/2025,1.000,On,1117.2,120.00,0.625,7.251,10.63,3.913,360.00,42.29,41.93,0,14,105.45,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.717,0.035,8.386,0.0019,4.193,0.00096,40.04,1.173,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.029
-93.76979324,42.02029760,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1010,5/7/2025,1.004,On,1117.0,120.00,0.625,6.975,10.27,4.639,0.243,42.29,42.76,0,14,101.40,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.811,0.034,8.553,0.0019,4.276,0.00094,40.84,1.155,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.028
-93.76979282,42.02032387,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1011,5/7/2025,0.996,On,1117.0,120.00,0.625,6.642,9.694,5.062,359.86,42.29,43.39,0,14,96.53,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.881,0.033,8.677,0.0018,4.339,0.00091,41.43,1.107,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.027
-93.76979234,42.02033907,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1012,5/7/2025,0.600,On,1117.0,120.00,0.625,6.502,5.732,2.914,359.51,42.29,42.88,0,14,94.74,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.824,0.019,8.576,0.0011,4.288,0.00053,40.95,0.647,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.016
-93.76979242,42.02034394,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1013,5/7/2025,0.205,On,1116.9,115.00,3.125,6.360,1.911,2.556,359.51,42.29,42.93,0,14,88.58,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.830,0.0061,8.587,0.00034,4.293,0.00017,41.00,0.207,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0050
-93.76979243,42.02034858,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1014,5/7/2025,0.195,On,1116.8,107.50,6.875,6.272,1.793,2.529,359.48,42.29,43.79,0,14,81.67,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.926,0.0054,8.758,0.00030,4.379,0.00015,41.82,0.185,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0044
-93.76979247,42.02035329,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1015,5/7/2025,0.200,On,1116.5,100.00,10.62,6.131,1.789,2.761,359.39,42.29,44.72,0,14,73.94,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,5.031,0.0052,8.944,0.00029,4.472,0.00014,42.71,0.175,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0041
-93.76979254,42.02035771,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1016,5/7/2025,0.200,On,1116.2,92.50,14.37,6.022,1.776,3.230,359.35,42.29,45.39,0,14,67.89,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,5.107,0.0048,9.079,0.00027,4.539,0.00013,43.35,0.164,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0038
-93.76979243,42.02036216,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1017,5/7/2025,0.200,On,1116.1,86.25,17.50,5.906,1.724,3.996,359.32,42.29,46.08,0,14,61.43,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,5.184,0.0044,9.215,0.00025,4.608,0.00012,44.00,0.150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0034
-93.76979241,42.02036690,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1018,5/7/2025,0.200,On,1116.2,81.25,20.00,5.774,1.701,3.646,359.48,42.29,46.02,0,14,57.10,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,5.178,0.0041,9.205,0.00023,4.602,0.00011,43.95,0.139,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0032
-93.76979283,42.02037149,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1019,5/7/2025,0.200,On,1116.0,77.50,21.87,5.742,1.684,3.817,359.72,42.29,46.21,0,14,53.94,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,5.198,0.0039,9.241,0.00022,4.621,0.00011,44.13,0.132,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0030
-93.76979317,42.02037597,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1020,5/7/2025,0.200,On,1115.9,72.50,24.37,5.747,1.684,3.685,0.180,42.29,46.38,0,14,50.46,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,5.217,0.0037,9.275,0.00020,4.638,0.00010,44.29,0.124,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0028
-93.76979368,42.02038087,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1021,5/7/2025,0.199,On,1115.9,67.50,26.87,5.713,1.668,2.992,0.596,42.29,46.38,0,14,46.76,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,5.217,0.0034,9.275,0.00019,4.638,9.364e-05,44.29,0.114,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0026
-93.76979397,42.02038585,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1022,5/7/2025,0.206,On,1115.9,63.75,28.75,5.767,1.734,2.979,0.855,42.29,46.30,0,14,44.34,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,5.209,0.0033,9.260,0.00018,4.630,9.177e-05,44.22,0.112,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0025
-93.76979400,42.02039074,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1023,5/7/2025,0.200,On,1115.9,60.00,30.62,5.888,1.737,2.430,0.910,42.29,46.81,0,14,43.06,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,5.267,0.0031,9.363,0.00017,4.681,8.749e-05,44.71,0.107,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0024
-93.76979357,42.02039599,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1024,5/7/2025,0.195,On,1115.9,56.25,32.50,5.979,1.711,2.470,0.643,42.29,45.90,0,14,40.78,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,5.163,0.0029,9.179,0.00016,4.590,7.920e-05,43.83,0.097,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022
-93.76979321,42.02040075,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1025,5/7/2025,0.200,On,1115.8,52.50,34.37,6.114,1.793,3.190,0.533,42.29,45.90,0,14,38.89,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,5.163,0.0028,9.179,0.00015,4.590,7.746e-05,43.83,0.095,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022
-93.76979328,42.02040551,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1026,5/7/2025,0.205,On,1115.8,47.50,36.87,6.140,1.835,4.002,0.635,42.29,45.59,0,14,35.14,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,5.128,0.0026,9.117,0.00014,4.559,7.127e-05,43.53,0.087,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0020
-93.76979324,42.02041931,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1027,5/7/2025,0.590,On,1115.9,45.00,25.62,6.011,5.207,4.697,0.180,42.29,44.87,0,14,32.82,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,5.048,0.0068,8.974,0.00038,4.487,0.00019,42.85,0.231,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0054
-93.76979292,42.02042373,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1028,5/7/2025,0.205,On,1116.1,46.25,17.57,5.838,1.756,4.689,359.80,42.29,43.84,0,14,32.75,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.932,0.0023,8.769,0.00013,4.384,6.388e-05,41.87,0.078,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0019
-93.76979287,42.02042818,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1029,5/7/2025,0.200,On,1116.2,42.50,14.30,5.727,1.681,4.907,359.76,42.29,44.69,0,14,29.52,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,5.027,0.0021,8.937,0.00011,4.469,5.726e-05,42.68,0.070,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0016
-93.76979319,42.02043709,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1030,5/7/2025,0.400,On,1116.3,41.25,6.591,5.634,3.306,5.428,0.031,42.29,44.35,0,14,28.18,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.989,0.0039,8.869,0.00022,4.435,0.00011,42.35,0.133,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0031
-93.76979287,42.02044170,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1031,5/7/2025,0.200,On,1116.4,45.00,-1.458,5.581,1.638,5.673,359.82,42.29,43.32,0,14,30.47,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.873,0.0021,8.664,0.00011,4.332,5.728e-05,41.37,0.070,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0017
-93.76979280,42.02044641,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1032,5/7/2025,0.199,On,1116.4,46.25,-6.351,5.583,1.629,5.620,359.61,42.29,43.71,0,14,31.28,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.918,0.0021,8.743,0.00012,4.371,5.905e-05,41.75,0.072,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0017
-93.76979273,42.02045547,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1033,5/7/2025,0.401,On,1116.2,45.00,-18.12,5.661,3.319,5.323,359.52,42.29,43.28,0,14,30.79,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.869,0.0042,8.656,0.00023,4.328,0.00012,41.33,0.142,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0034
-93.76979314,42.02047356,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1034,5/7/2025,0.799,On,1116.3,46.25,-36.25,5.618,6.590,5.334,359.92,42.29,42.32,0,14,31.52,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.761,0.0083,8.464,0.00046,4.232,0.00023,40.42,0.283,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0070
-93.76979365,42.02047817,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1035,5/7/2025,0.201,On,1116.2,50.00,-34.37,5.637,1.661,4.887,0.392,42.29,42.08,0,14,34.15,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.734,0.0023,8.416,0.00013,4.208,6.269e-05,40.19,0.077,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0019
-93.76979349,42.02048278,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1036,5/7/2025,0.205,On,1116.3,53.75,-32.50,5.702,1.714,4.577,0.321,42.29,39.99,0,14,37.14,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.499,0.0024,7.999,0.00013,3.999,6.608e-05,38.19,0.081,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0021
-93.76979336,42.02048766,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1037,5/7/2025,0.195,On,1116.4,57.50,-30.62,5.722,1.635,4.392,0.110,42.29,40.49,0,14,39.85,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.555,0.0025,8.097,0.00014,4.049,6.827e-05,38.66,0.083,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022
-93.76979326,42.02049243,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1038,5/7/2025,0.200,On,1116.4,60.00,-29.37,5.785,1.697,3.989,0.094,42.29,40.92,0,14,42.08,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.604,0.0027,8.185,0.00015,4.092,7.475e-05,39.08,0.091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0023
-93.76979338,42.02049713,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1039,5/7/2025,0.204,On,1116.3,63.75,-27.50,5.852,1.750,4.075,0.392,42.29,41.33,0,14,45.19,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.650,0.0030,8.266,0.00017,4.133,8.269e-05,39.47,0.101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0026
-93.76979378,42.02050182,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1040,5/7/2025,0.195,On,1116.3,67.50,-25.62,5.872,1.678,4.095,0.690,42.29,39.11,0,14,48.00,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.399,0.0029,7.821,0.00016,3.911,7.943e-05,37.35,0.097,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0026
-93.76979379,42.02050648,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1041,5/7/2025,0.205,On,1116.4,70.00,-24.37,5.861,1.763,4.392,0.682,42.29,38.57,0,14,49.75,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.339,0.0031,7.714,0.00017,3.857,8.538e-05,36.84,0.104,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0028
-93.76979362,42.02051087,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1042,5/7/2025,0.196,On,1116.4,72.50,-23.12,5.838,1.678,5.316,0.494,42.29,38.57,0,14,51.29,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.339,0.0030,7.714,0.00017,3.857,8.415e-05,36.84,0.103,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0028
-93.76979353,42.02051530,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1043,5/7/2025,0.199,On,1116.4,75.00,-21.87,5.751,1.678,5.818,0.384,42.29,38.82,0,14,52.26,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.367,0.0032,7.764,0.00018,3.882,8.760e-05,37.07,0.107,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0029
-93.76979368,42.02051987,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1044,5/7/2025,0.196,On,1116.4,78.75,-20.00,5.655,1.625,5.686,0.525,42.29,39.44,0,14,53.97,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.437,0.0033,7.888,0.00018,3.944,9.053e-05,37.66,0.111,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0029
-93.76979351,42.02052456,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1045,5/7/2025,0.204,On,1116.5,81.25,-18.75,5.624,1.681,5.713,0.471,42.29,38.89,0,14,55.33,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.375,0.0034,7.779,0.00019,3.889,9.527e-05,37.14,0.116,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0031
-93.76979328,42.02052922,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1046,5/7/2025,0.200,On,1116.5,85.00,-16.87,5.664,1.661,5.733,0.251,42.29,37.77,0,14,58.35,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.249,0.0034,7.554,0.00019,3.777,9.566e-05,36.07,0.117,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0032
-93.76979297,42.02053393,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1047,5/7/2025,0.201,On,1116.5,87.50,-15.62,5.713,1.684,5.336,359.97,42.29,37.83,0,14,60.60,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.256,0.0036,7.567,0.00020,3.783,0.00010,36.13,0.122,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0034
-93.76979297,42.02053878,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1048,5/7/2025,0.200,On,1116.6,91.25,-13.75,5.765,1.691,4.775,359.91,42.29,38.30,0,14,63.76,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.309,0.0038,7.661,0.00021,3.830,0.00011,36.58,0.130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0035
-93.76979303,42.02054360,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1049,5/7/2025,0.200,On,1116.6,96.25,-11.25,5.834,1.701,4.953,359.92,42.29,37.65,0,14,67.64,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.236,0.0040,7.531,0.00022,3.765,0.00011,35.96,0.135,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0038
-93.76979319,42.02054846,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1050,5/7/2025,0.205,On,1116.6,100.00,-9.375,5.899,1.773,4.841,0.031,42.29,37.08,0,14,71.47,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.171,0.0042,7.415,0.00024,3.708,0.00012,35.41,0.144,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0041
-93.76979321,42.02055325,D Fields,TaskName 5/7/2025 (GreenStar 4 Monitor),Harness & 32%,1051,5/7/2025,0.199,On,1116.6,101.25,-8.750,5.946,1.743,4.603,359.98,42.29,37.14,0,14,73.31,5/7/2025,Good,0.00,0.00,0.00,0.00,0.00,4.178,0.0042,7.428,0.00024,3.714,0.00012,35.47,0.144,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0041
